ts;Time;temp1;temp2;Package-id-0;Core-0-temp;Core-1-temp;Thread-0-freq;Thread-1-freq;Thread-2-freq;Thread-3-freq;
1556094358;2019-04-24-12:25;+27.8;+29.8;+38.0;+36.0;+36.0;800.018;800.086;800.019;800.009;
1556094361;2019-04-24-12:26;+27.8;+29.8;+38.0;+36.0;+36.0;800.009;800.007;800.020;800.007;
1556094364;2019-04-24-12:26;+27.8;+29.8;+47.0;+47.0;+39.0;3175.698;3187.433;3187.642;3187.593;
1556094367;2019-04-24-12:26;+27.8;+29.8;+38.0;+36.0;+36.0;1108.024;808.780;998.885;995.910;
1556094370;2019-04-24-12:26;+27.8;+29.8;+38.0;+38.0;+38.0;2858.776;3294.522;3158.470;3319.212;
1556094373;2019-04-24-12:26;+27.8;+29.8;+41.0;+41.0;+41.0;1984.617;1998.546;1992.122;1998.701;
1556094376;2019-04-24-12:26;+27.8;+29.8;+58.0;+58.0;+52.0;3500.003;3500.099;3499.996;3500.038;
1556094379;2019-04-24-12:26;+27.8;+29.8;+38.0;+37.0;+37.0;1429.681;1350.859;1163.911;1439.778;
1556094382;2019-04-24-12:26;+27.8;+29.8;+38.0;+36.0;+36.0;800.006;800.061;800.007;800.013;
1556094385;2019-04-24-12:26;+27.8;+29.8;+37.0;+36.0;+35.0;800.127;800.049;800.015;800.012;
1556094388;2019-04-24-12:26;+27.8;+29.8;+40.0;+40.0;+37.0;2300.004;2300.072;2300.010;2300.010;
1556094391;2019-04-24-12:26;+27.8;+29.8;+37.0;+36.0;+36.0;2589.051;2672.554;2602.921;2438.552;
1556094394;2019-04-24-12:26;+27.8;+29.8;+38.0;+37.0;+37.0;800.041;800.031;800.042;800.013;
1556094397;2019-04-24-12:26;+27.8;+29.8;+38.0;+36.0;+36.0;899.999;900.003;899.999;900.008;
1556094400;2019-04-24-12:26;+27.8;+29.8;+38.0;+36.0;+36.0;800.026;800.014;800.026;800.005;
1556094404;2019-04-24-12:26;+27.8;+29.8;+38.0;+37.0;+36.0;800.008;800.015;800.009;800.050;
1556094407;2019-04-24-12:26;+27.8;+29.8;+59.0;+46.0;+59.0;3500.006;3500.000;3500.006;3499.987;
1556094410;2019-04-24-12:26;+27.8;+29.8;+37.0;+36.0;+36.0;800.007;800.004;800.003;800.003;
1556094413;2019-04-24-12:26;+27.8;+29.8;+39.0;+38.0;+38.0;900.000;900.000;900.002;900.002;
1556094416;2019-04-24-12:26;+27.8;+29.8;+38.0;+36.0;+36.0;799.979;799.233;799.967;799.505;
1556094419;2019-04-24-12:26;+27.8;+29.8;+65.0;+65.0;+52.0;3499.987;3500.058;3500.001;3500.000;
1556094422;2019-04-24-12:27;+27.8;+29.8;+53.0;+53.0;+49.0;3484.379;3469.701;3497.756;3451.264;
1556094425;2019-04-24-12:27;+27.8;+29.8;+38.0;+36.0;+36.0;899.998;900.000;900.001;900.004;
1556094428;2019-04-24-12:27;+27.8;+29.8;+44.0;+44.0;+39.0;3286.148;2991.204;3253.235;3336.076;
1556094431;2019-04-24-12:27;+27.8;+29.8;+38.0;+36.0;+35.0;1162.799;1346.628;1368.703;1304.875;
1556094434;2019-04-24-12:27;+27.8;+29.8;+38.0;+36.0;+35.0;1778.354;2008.746;1632.332;1702.279;
1556094437;2019-04-24-12:27;+27.8;+29.8;+38.0;+37.0;+36.0;810.092;805.071;807.439;808.187;
1556094440;2019-04-24-12:27;+27.8;+29.8;+37.0;+35.0;+35.0;800.002;800.034;800.003;800.018;
1556094443;2019-04-24-12:27;+27.8;+29.8;+40.0;+40.0;+37.0;3194.034;3316.027;3103.024;3458.308;
1556094446;2019-04-24-12:27;+27.8;+29.8;+55.0;+53.0;+55.0;3463.084;3465.174;3455.669;3461.188;
1556094449;2019-04-24-12:27;+27.8;+29.8;+60.0;+60.0;+56.0;2936.282;3484.475;3422.655;2979.445;
1556094452;2019-04-24-12:27;+27.8;+29.8;+39.0;+39.0;+39.0;1980.664;2203.370;2444.334;1936.761;
1556094455;2019-04-24-12:27;+27.8;+29.8;+38.0;+37.0;+36.0;1143.294;1018.500;1150.620;1013.677;
1556094458;2019-04-24-12:27;+27.8;+29.8;+38.0;+36.0;+36.0;900.004;900.007;899.999;900.008;
1556094461;2019-04-24-12:27;+27.8;+29.8;+55.0;+55.0;+46.0;3462.812;3488.360;3490.595;3493.489;
1556094464;2019-04-24-12:27;+27.8;+29.8;+38.0;+37.0;+36.0;842.152;808.105;812.871;846.466;
1556094467;2019-04-24-12:27;+27.8;+29.8;+41.0;+41.0;+40.0;2000.013;2000.009;2000.094;2000.007;
1556094470;2019-04-24-12:27;+27.8;+29.8;+37.0;+36.0;+35.0;900.005;900.004;900.012;900.010;
1556094473;2019-04-24-12:27;+27.8;+29.8;+47.0;+47.0;+45.0;3476.486;3500.150;3500.061;3500.002;
1556094476;2019-04-24-12:27;+27.8;+29.8;+51.0;+51.0;+45.0;3492.219;3454.012;3484.154;3446.679;
1556094480;2019-04-24-12:28;+27.8;+29.8;+37.0;+36.0;+36.0;1151.223;1098.611;913.317;946.979;
1556094483;2019-04-24-12:28;+27.8;+29.8;+37.0;+36.0;+35.0;900.004;900.007;900.005;900.001;
1556094486;2019-04-24-12:28;+27.8;+29.8;+37.0;+35.0;+36.0;800.010;800.006;800.013;800.008;
1556094489;2019-04-24-12:28;+27.8;+29.8;+38.0;+37.0;+36.0;1300.008;1300.005;1300.006;1299.999;
1556094492;2019-04-24-12:28;+27.8;+29.8;+39.0;+38.0;+37.0;1300.005;1300.008;1300.006;1300.008;
1556094495;2019-04-24-12:28;+27.8;+29.8;+38.0;+37.0;+36.0;1100.030;1100.005;1100.029;1100.013;
1556094498;2019-04-24-12:28;+27.8;+29.8;+55.0;+55.0;+52.0;3478.036;3498.676;3477.448;3498.607;
1556094501;2019-04-24-12:28;+27.8;+29.8;+38.0;+36.0;+35.0;848.171;858.562;852.634;838.608;
1556094504;2019-04-24-12:28;+27.8;+29.8;+57.0;+57.0;+56.0;3500.185;3500.013;3499.983;3499.995;
1556094507;2019-04-24-12:28;+27.8;+29.8;+40.0;+39.0;+37.0;900.001;900.003;900.006;900.008;
1556094510;2019-04-24-12:28;+27.8;+29.8;+55.0;+55.0;+52.0;3500.462;3500.013;3500.029;3500.000;
1556094513;2019-04-24-12:28;+27.8;+29.8;+51.0;+42.0;+51.0;3500.007;3499.998;3500.008;3500.001;
1556094516;2019-04-24-12:28;+27.8;+29.8;+44.0;+44.0;+42.0;2600.042;2600.029;2600.019;2600.011;
1556094519;2019-04-24-12:28;+27.8;+29.8;+58.0;+58.0;+54.0;3480.184;3498.423;3287.725;3492.873;
1556094522;2019-04-24-12:28;+27.8;+29.8;+39.0;+38.0;+37.0;900.003;900.003;900.006;900.004;
1556094525;2019-04-24-12:28;+27.8;+29.8;+49.0;+45.0;+49.0;3400.035;3400.115;3400.015;3399.998;
1556094528;2019-04-24-12:28;+27.8;+29.8;+38.0;+37.0;+37.0;800.004;800.004;800.002;800.002;
1556094531;2019-04-24-12:28;+27.8;+29.8;+38.0;+37.0;+36.0;800.019;800.059;800.008;800.004;
1556094534;2019-04-24-12:28;+27.8;+29.8;+54.0;+51.0;+54.0;3500.051;3500.009;3500.003;3500.011;
1556094537;2019-04-24-12:28;+27.8;+29.8;+39.0;+38.0;+37.0;1600.010;1600.006;1600.005;1600.002;
1556094540;2019-04-24-12:29;+27.8;+29.8;+38.0;+37.0;+36.0;813.199;807.260;810.217;814.774;
1556094543;2019-04-24-12:29;+27.8;+29.8;+39.0;+37.0;+37.0;900.020;900.010;900.008;900.030;
1556094546;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+36.0;900.033;900.001;900.022;900.002;
1556094549;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+35.0;900.002;900.008;900.005;900.006;
1556094552;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+35.0;800.024;800.020;800.011;800.007;
1556094556;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+36.0;800.011;800.115;800.026;800.005;
1556094559;2019-04-24-12:29;+27.8;+29.8;+42.0;+41.0;+41.0;1700.026;1700.011;1700.004;1700.009;
1556094562;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+36.0;800.013;800.135;800.038;800.024;
1556094565;2019-04-24-12:29;+27.8;+29.8;+62.0;+48.0;+62.0;3500.006;3499.998;3500.000;3499.998;
1556094568;2019-04-24-12:29;+27.8;+29.8;+37.0;+37.0;+36.0;1471.593;1559.986;1318.459;1309.555;
1556094571;2019-04-24-12:29;+27.8;+29.8;+42.0;+42.0;+41.0;2500.065;2500.009;2500.127;2499.997;
1556094574;2019-04-24-12:29;+27.8;+29.8;+38.0;+37.0;+36.0;900.003;900.001;900.055;900.004;
1556094577;2019-04-24-12:29;+27.8;+29.8;+38.0;+36.0;+36.0;800.085;800.003;800.009;800.006;
1556094580;2019-04-24-12:29;+27.8;+29.8;+38.0;+37.0;+36.0;835.001;831.952;828.606;818.926;
1556094583;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+35.0;800.006;800.009;800.022;800.009;
1556094586;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+36.0;1095.648;1177.373;883.840;851.541;
1556094589;2019-04-24-12:29;+27.8;+29.8;+38.0;+36.0;+37.0;800.046;799.999;800.003;800.089;
1556094592;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+35.0;800.012;800.007;800.006;800.006;
1556094595;2019-04-24-12:29;+27.8;+29.8;+38.0;+36.0;+36.0;804.800;842.643;853.412;847.497;
1556094598;2019-04-24-12:29;+27.8;+29.8;+37.0;+36.0;+36.0;900.001;900.004;900.004;900.007;
1556094601;2019-04-24-12:30;+27.8;+29.8;+53.0;+53.0;+50.0;3500.005;3500.008;3500.005;3500.003;
1556094604;2019-04-24-12:30;+27.8;+29.8;+38.0;+37.0;+37.0;800.004;800.023;800.095;800.010;
1556094607;2019-04-24-12:30;+27.8;+29.8;+37.0;+36.0;+35.0;800.029;800.002;800.025;800.008;
1556094610;2019-04-24-12:30;+27.8;+29.8;+38.0;+37.0;+37.0;845.607;839.294;860.392;836.252;
1556094613;2019-04-24-12:30;+27.8;+29.8;+55.0;+55.0;+45.0;3500.000;3499.991;3500.000;3500.008;
1556094616;2019-04-24-12:30;+27.8;+29.8;+38.0;+37.0;+36.0;800.008;800.038;800.005;800.013;
1556094619;2019-04-24-12:30;+27.8;+29.8;+38.0;+37.0;+37.0;800.008;800.011;800.010;800.033;
1556094622;2019-04-24-12:30;+27.8;+29.8;+38.0;+36.0;+36.0;800.010;800.029;800.007;800.005;
1556094625;2019-04-24-12:30;+27.8;+29.8;+52.0;+50.0;+52.0;3500.005;3500.009;3500.140;3500.001;
1556094628;2019-04-24-12:30;+27.8;+29.8;+44.0;+44.0;+42.0;2200.077;2200.016;2200.033;2200.027;
1556094632;2019-04-24-12:30;+27.8;+29.8;+38.0;+37.0;+36.0;900.009;900.013;900.007;900.020;
1556094635;2019-04-24-12:30;+27.8;+29.8;+61.0;+47.0;+61.0;3500.083;3499.997;3500.005;3500.000;
1556094638;2019-04-24-12:30;+27.8;+29.8;+38.0;+37.0;+35.0;814.422;831.463;837.745;840.080;
1556094641;2019-04-24-12:30;+27.8;+29.8;+40.0;+38.0;+38.0;900.005;900.000;900.007;900.006;
1556094644;2019-04-24-12:30;+27.8;+29.8;+41.0;+39.0;+40.0;2083.725;2100.040;2077.761;2100.004;
1556094647;2019-04-24-12:30;+27.8;+29.8;+40.0;+39.0;+39.0;2400.021;2400.008;2400.031;2400.055;
1556094650;2019-04-24-12:30;+27.8;+29.8;+62.0;+49.0;+62.0;3480.133;3490.859;3492.273;3492.803;
1556094653;2019-04-24-12:30;+27.8;+29.8;+37.0;+36.0;+36.0;800.004;800.002;800.009;800.005;
1556094656;2019-04-24-12:30;+27.8;+29.8;+41.0;+41.0;+40.0;1700.008;1700.002;1700.009;1699.999;
1556094659;2019-04-24-12:30;+27.8;+29.8;+50.0;+48.0;+50.0;3200.114;3200.008;3200.155;3199.999;
1556094662;2019-04-24-12:31;+27.8;+29.8;+38.0;+36.0;+36.0;813.441;826.869;803.449;817.161;
1556094665;2019-04-24-12:31;+27.8;+29.8;+37.0;+36.0;+35.0;800.008;800.015;800.012;800.028;
1556094668;2019-04-24-12:31;+27.8;+29.8;+37.0;+36.0;+36.0;818.597;850.529;868.688;817.080;
1556094671;2019-04-24-12:31;+27.8;+29.8;+37.0;+36.0;+35.0;800.012;800.016;800.051;800.009;
1556094674;2019-04-24-12:31;+27.8;+29.8;+37.0;+37.0;+36.0;2049.198;1913.597;2123.560;2132.562;
1556094677;2019-04-24-12:31;+27.8;+29.8;+38.0;+36.0;+36.0;900.006;900.008;900.012;900.006;
1556094680;2019-04-24-12:31;+27.8;+29.8;+38.0;+37.0;+37.0;3151.657;3255.460;2977.031;3235.193;
1556094683;2019-04-24-12:31;+27.8;+29.8;+37.0;+36.0;+35.0;800.028;800.009;800.007;800.011;
1556094686;2019-04-24-12:31;+27.8;+29.8;+38.0;+37.0;+36.0;800.006;800.124;800.007;800.006;
1556094689;2019-04-24-12:31;+27.8;+29.8;+37.0;+36.0;+35.0;1993.657;1989.103;1746.331;1864.264;
1556094692;2019-04-24-12:31;+27.8;+29.8;+38.0;+36.0;+35.0;1300.062;1300.154;1300.008;1300.007;
1556094695;2019-04-24-12:31;+27.8;+29.8;+44.0;+43.0;+44.0;2600.036;2600.002;2600.099;2599.998;
1556094698;2019-04-24-12:31;+27.8;+29.8;+38.0;+36.0;+35.0;800.007;800.007;800.005;800.005;
1556094701;2019-04-24-12:31;+27.8;+29.8;+38.0;+37.0;+36.0;800.010;800.006;800.002;800.000;
1556094705;2019-04-24-12:31;+27.8;+29.8;+43.0;+43.0;+40.0;2465.705;2305.637;1079.048;810.055;
1556094708;2019-04-24-12:31;+27.8;+29.8;+38.0;+37.0;+37.0;1257.010;1415.653;1447.378;1200.660;
1556094711;2019-04-24-12:31;+27.8;+29.8;+38.0;+36.0;+36.0;800.009;800.041;800.022;800.065;
1556094714;2019-04-24-12:31;+27.8;+29.8;+37.0;+36.0;+36.0;800.018;800.021;800.084;800.010;
1556094717;2019-04-24-12:31;+27.8;+29.8;+39.0;+37.0;+37.0;802.770;819.127;853.521;865.054;
1556094720;2019-04-24-12:32;+27.8;+29.8;+55.0;+54.0;+55.0;3500.061;3500.020;3500.008;3499.975;
1556094723;2019-04-24-12:32;+27.8;+29.8;+40.0;+38.0;+38.0;900.000;900.003;900.002;900.002;
1556094726;2019-04-24-12:32;+27.8;+29.8;+43.0;+43.0;+40.0;2900.007;2900.261;2900.008;2900.126;
1556094729;2019-04-24-12:32;+27.8;+29.8;+38.0;+36.0;+36.0;900.025;900.124;900.027;900.003;
1556094732;2019-04-24-12:32;+27.8;+29.8;+38.0;+36.0;+36.0;799.999;800.006;800.002;800.005;
1556094735;2019-04-24-12:32;+27.8;+29.8;+53.0;+53.0;+46.0;3500.014;3500.034;3500.238;3500.060;
1556094738;2019-04-24-12:32;+27.8;+29.8;+38.0;+36.0;+36.0;808.319;814.327;809.192;805.959;
1556094741;2019-04-24-12:32;+27.8;+29.8;+40.0;+39.0;+39.0;1100.002;1100.012;1100.004;1100.004;
1556094744;2019-04-24-12:32;+27.8;+29.8;+37.0;+36.0;+36.0;800.001;800.003;800.006;800.008;
1556094747;2019-04-24-12:32;+27.8;+29.8;+63.0;+45.0;+63.0;3500.007;3500.009;3499.968;3499.996;
1556094750;2019-04-24-12:32;+27.8;+29.8;+62.0;+51.0;+62.0;3500.039;3499.989;3500.074;3500.001;
1556094753;2019-04-24-12:32;+27.8;+29.8;+38.0;+36.0;+35.0;800.002;800.003;800.003;800.003;
1556094756;2019-04-24-12:32;+27.8;+29.8;+37.0;+36.0;+36.0;800.081;800.006;800.040;800.035;
1556094759;2019-04-24-12:32;+27.8;+29.8;+49.0;+49.0;+42.0;3500.048;3500.034;3500.001;3499.978;
1556094762;2019-04-24-12:32;+27.8;+29.8;+60.0;+59.0;+60.0;3415.582;3387.821;3401.321;3380.299;
1556094765;2019-04-24-12:32;+27.8;+29.8;+41.0;+40.0;+39.0;1100.003;1100.012;1100.004;1100.006;
1556094768;2019-04-24-12:32;+27.8;+29.8;+37.0;+36.0;+36.0;800.018;800.005;800.001;800.024;
1556094771;2019-04-24-12:32;+27.8;+29.8;+38.0;+37.0;+37.0;861.818;861.947;861.825;862.167;
1556094774;2019-04-24-12:32;+27.8;+29.8;+38.0;+37.0;+37.0;814.984;814.892;818.092;800.026;
1556094777;2019-04-24-12:32;+27.8;+29.8;+37.0;+36.0;+36.0;800.032;800.010;800.008;800.006;
1556094781;2019-04-24-12:33;+27.8;+29.8;+39.0;+37.0;+37.0;800.005;800.006;800.057;800.050;
1556094784;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+36.0;800.008;800.046;800.074;800.076;
1556094787;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+36.0;820.371;830.149;806.923;862.276;
1556094790;2019-04-24-12:33;+27.8;+29.8;+38.0;+37.0;+36.0;800.003;800.007;800.009;800.018;
1556094793;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+36.0;800.029;800.010;800.058;800.010;
1556094796;2019-04-24-12:33;+27.8;+29.8;+68.0;+68.0;+56.0;3500.000;3500.000;3499.996;3500.000;
1556094799;2019-04-24-12:33;+27.8;+29.8;+38.0;+37.0;+36.0;900.006;900.005;900.003;900.005;
1556094802;2019-04-24-12:33;+27.8;+29.8;+54.0;+42.0;+54.0;3500.037;3499.997;3500.014;3500.001;
1556094805;2019-04-24-12:33;+27.8;+29.8;+37.0;+36.0;+36.0;800.031;800.010;800.032;800.003;
1556094808;2019-04-24-12:33;+27.8;+29.8;+38.0;+37.0;+36.0;800.003;800.009;800.001;800.005;
1556094811;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+36.0;800.028;800.003;800.037;800.004;
1556094814;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+36.0;900.005;900.088;900.010;900.006;
1556094817;2019-04-24-12:33;+27.8;+29.8;+50.0;+50.0;+47.0;2800.686;2830.769;2841.231;2750.900;
1556094820;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+35.0;889.177;871.744;890.588;868.532;
1556094823;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+36.0;800.003;800.003;800.006;800.007;
1556094826;2019-04-24-12:33;+27.8;+29.8;+40.0;+39.0;+40.0;2000.038;2000.004;2000.054;2000.038;
1556094829;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+36.0;1262.659;1294.554;1453.095;1871.975;
1556094832;2019-04-24-12:33;+27.8;+29.8;+38.0;+36.0;+36.0;800.010;800.021;800.028;800.023;
1556094835;2019-04-24-12:33;+27.8;+29.8;+63.0;+63.0;+63.0;3410.345;3428.098;3459.859;3462.355;
1556094838;2019-04-24-12:33;+27.8;+29.8;+38.0;+37.0;+37.0;900.004;900.002;900.007;900.003;
1556094841;2019-04-24-12:34;+27.8;+29.8;+44.0;+44.0;+42.0;1989.087;1999.484;1989.781;1999.882;
1556094844;2019-04-24-12:34;+27.8;+29.8;+38.0;+37.0;+36.0;836.198;836.641;838.480;836.756;
1556094847;2019-04-24-12:34;+27.8;+29.8;+53.0;+53.0;+48.0;3474.878;3496.359;3481.472;3494.221;
1556094850;2019-04-24-12:34;+27.8;+29.8;+38.0;+37.0;+37.0;1600.008;1588.173;1600.008;1600.002;
1556094854;2019-04-24-12:34;+27.8;+29.8;+40.0;+40.0;+38.0;2400.004;2400.006;2400.052;2400.007;
1556094857;2019-04-24-12:34;+27.8;+29.8;+40.0;+40.0;+40.0;3300.015;3299.989;3300.007;3300.009;
1556094860;2019-04-24-12:34;+27.8;+29.8;+38.0;+38.0;+37.0;2100.010;2100.022;2100.059;2100.023;
1556094863;2019-04-24-12:34;+27.8;+29.8;+44.0;+44.0;+39.0;3299.941;3299.998;3300.022;3300.190;
1556094866;2019-04-24-12:34;+27.8;+29.8;+53.0;+53.0;+48.0;3499.395;3489.168;3492.298;3487.204;
1556094869;2019-04-24-12:34;+27.8;+29.8;+39.0;+37.0;+37.0;900.005;900.003;900.002;900.001;
1556094872;2019-04-24-12:34;+27.8;+29.8;+57.0;+51.0;+57.0;3487.932;3493.542;3480.358;3491.603;
1556094875;2019-04-24-12:34;+27.8;+29.8;+50.0;+50.0;+47.0;3500.274;3500.045;3499.997;3500.078;
1556094878;2019-04-24-12:34;+27.8;+29.8;+38.0;+37.0;+35.0;1031.319;1056.881;822.484;886.477;
1556094881;2019-04-24-12:34;+27.8;+29.8;+51.0;+51.0;+45.0;3499.431;3499.770;3489.569;3497.657;
1556094884;2019-04-24-12:34;+27.8;+29.8;+38.0;+37.0;+37.0;1680.907;1700.014;1700.012;1700.001;
1556094887;2019-04-24-12:34;+27.8;+29.8;+38.0;+37.0;+36.0;907.883;900.808;966.615;911.747;
1556094890;2019-04-24-12:34;+27.8;+29.8;+47.0;+47.0;+46.0;2108.309;2128.014;1749.722;2041.806;
1556094893;2019-04-24-12:34;+27.8;+29.8;+49.0;+48.0;+44.0;3500.018;3500.014;3500.000;3500.007;
1556094896;2019-04-24-12:34;+27.8;+29.8;+38.0;+37.0;+38.0;2414.963;2245.410;2496.821;2492.834;
1556094899;2019-04-24-12:34;+27.8;+29.8;+38.0;+37.0;+36.0;800.006;800.032;800.005;800.049;
1556094902;2019-04-24-12:35;+27.8;+29.8;+37.0;+36.0;+36.0;809.971;865.777;811.666;818.040;
1556094905;2019-04-24-12:35;+27.8;+29.8;+38.0;+36.0;+36.0;813.936;809.979;812.001;808.378;
1556094908;2019-04-24-12:35;+27.8;+29.8;+62.0;+62.0;+47.0;3500.001;3500.019;3500.002;3500.003;
1556094911;2019-04-24-12:35;+27.8;+29.8;+55.0;+47.0;+55.0;3500.047;3500.015;3500.007;3499.987;
1556094914;2019-04-24-12:35;+27.8;+29.8;+39.0;+37.0;+37.0;900.010;900.003;900.002;900.001;
1556094917;2019-04-24-12:35;+27.8;+29.8;+51.0;+50.0;+51.0;3500.005;3500.019;3500.020;3500.000;
1556094920;2019-04-24-12:35;+27.8;+29.8;+54.0;+44.0;+54.0;3500.001;3500.000;3500.002;3499.998;
1556094923;2019-04-24-12:35;+27.8;+29.8;+58.0;+58.0;+47.0;3500.002;3500.235;3499.999;3500.010;
1556094926;2019-04-24-12:35;+27.8;+29.8;+66.0;+52.0;+66.0;3500.002;3500.000;3500.000;3500.001;
1556094929;2019-04-24-12:35;+27.8;+29.8;+41.0;+41.0;+40.0;2000.010;2000.002;2000.080;2000.004;
1556094932;2019-04-24-12:35;+27.8;+29.8;+54.0;+53.0;+54.0;3500.008;3500.139;3500.003;3500.000;
1556094935;2019-04-24-12:35;+27.8;+29.8;+39.0;+37.0;+37.0;900.128;900.005;900.082;900.010;
1556094939;2019-04-24-12:35;+27.8;+29.8;+40.0;+39.0;+39.0;900.001;900.002;900.001;900.000;
1556094942;2019-04-24-12:35;+27.8;+29.8;+38.0;+37.0;+37.0;900.007;900.000;900.006;900.007;
1556094945;2019-04-24-12:35;+27.8;+29.8;+57.0;+49.0;+57.0;3500.107;3500.000;3500.078;3499.997;
1556094948;2019-04-24-12:35;+27.8;+29.8;+38.0;+37.0;+37.0;845.321;802.193;821.052;845.623;
1556094951;2019-04-24-12:35;+27.8;+29.8;+38.0;+36.0;+36.0;800.007;800.003;800.007;800.003;
1556094954;2019-04-24-12:35;+27.8;+29.8;+52.0;+45.0;+52.0;3500.052;3483.936;3500.082;3469.191;
1556094957;2019-04-24-12:35;+27.8;+29.8;+38.0;+37.0;+37.0;900.003;899.998;900.004;900.004;
1556094960;2019-04-24-12:36;+27.8;+29.8;+38.0;+37.0;+37.0;899.999;900.007;899.999;900.006;
1556094963;2019-04-24-12:36;+27.8;+29.8;+39.0;+37.0;+37.0;800.009;800.005;800.009;800.012;
1556094966;2019-04-24-12:36;+27.8;+29.8;+38.0;+36.0;+35.0;800.021;800.010;800.006;800.005;
1556094969;2019-04-24-12:36;+27.8;+29.8;+38.0;+37.0;+37.0;900.012;900.003;900.008;900.002;
1556094972;2019-04-24-12:36;+27.8;+29.8;+38.0;+36.0;+37.0;800.007;800.015;800.068;800.019;
1556094975;2019-04-24-12:36;+27.8;+29.8;+38.0;+36.0;+36.0;800.032;800.008;800.021;800.011;
1556094978;2019-04-24-12:36;+27.8;+29.8;+60.0;+49.0;+60.0;3500.002;3499.994;3500.001;3499.999;
1556094981;2019-04-24-12:36;+27.8;+29.8;+38.0;+36.0;+35.0;800.024;800.100;799.999;800.036;
1556094984;2019-04-24-12:36;+27.8;+29.8;+38.0;+36.0;+35.0;801.794;801.608;802.683;809.127;
1556094987;2019-04-24-12:36;+27.8;+29.8;+43.0;+43.0;+41.0;2300.009;2300.024;2300.021;2300.042;
1556094990;2019-04-24-12:36;+27.8;+29.8;+38.0;+36.0;+36.0;831.684;803.193;803.355;839.763;
1556094993;2019-04-24-12:36;+27.8;+29.8;+38.0;+36.0;+36.0;828.088;827.767;829.553;803.057;
1556094996;2019-04-24-12:36;+27.8;+29.8;+38.0;+37.0;+36.0;800.007;800.035;800.012;800.120;
1556094999;2019-04-24-12:36;+27.8;+29.8;+38.0;+36.0;+36.0;800.008;800.023;800.006;800.063;
1556095002;2019-04-24-12:36;+27.8;+29.8;+39.0;+38.0;+39.0;1827.391;1716.071;1783.104;1928.716;
1556095005;2019-04-24-12:36;+27.8;+29.8;+38.0;+37.0;+35.0;800.014;800.010;800.028;800.004;
1556095008;2019-04-24-12:36;+27.8;+29.8;+38.0;+37.0;+36.0;1300.011;1300.067;1300.009;1300.053;
1556095012;2019-04-24-12:36;+27.8;+29.8;+37.0;+35.0;+36.0;800.113;800.005;800.008;800.004;
1556095015;2019-04-24-12:36;+27.8;+29.8;+37.0;+36.0;+36.0;800.011;800.058;800.004;800.004;
1556095018;2019-04-24-12:36;+27.8;+29.8;+38.0;+37.0;+36.0;899.999;900.006;900.023;900.005;
1556095021;2019-04-24-12:37;+27.8;+29.8;+38.0;+37.0;+36.0;828.373;829.054;818.420;833.652;
1556095024;2019-04-24-12:37;+27.8;+29.8;+38.0;+37.0;+37.0;1087.685;1020.394;1232.216;1006.976;
1556095027;2019-04-24-12:37;+27.8;+29.8;+38.0;+37.0;+37.0;800.024;800.008;800.004;799.998;
1556095030;2019-04-24-12:37;+27.8;+29.8;+38.0;+36.0;+36.0;900.075;900.004;900.007;900.012;
1556095033;2019-04-24-12:37;+27.8;+29.8;+39.0;+37.0;+37.0;900.004;899.998;900.003;900.002;
1556095036;2019-04-24-12:37;+27.8;+29.8;+38.0;+36.0;+36.0;813.707;826.343;830.656;806.128;
1556095039;2019-04-24-12:37;+27.8;+29.8;+61.0;+61.0;+55.0;3500.006;3499.999;3500.001;3499.998;
1556095042;2019-04-24-12:37;+27.8;+29.8;+38.0;+37.0;+37.0;900.005;900.008;900.055;900.006;
1556095045;2019-04-24-12:37;+27.8;+29.8;+61.0;+61.0;+59.0;906.842;961.783;945.771;1009.680;
1556095048;2019-04-24-12:37;+27.8;+29.8;+43.0;+39.0;+43.0;2900.018;2900.001;2900.042;2900.010;
1556095051;2019-04-24-12:37;+27.8;+29.8;+38.0;+38.0;+37.0;1632.188;1600.337;1594.550;1513.602;
1556095054;2019-04-24-12:37;+27.8;+29.8;+40.0;+40.0;+40.0;2400.001;2400.002;2400.002;2400.028;
1556095057;2019-04-24-12:37;+27.8;+29.8;+64.0;+64.0;+47.0;3500.001;3500.005;3500.002;3500.003;
1556095060;2019-04-24-12:37;+27.8;+29.8;+38.0;+37.0;+37.0;800.008;800.016;800.011;819.948;
